"indicator_id";"company_id";"date";"sma_20";"sma_50";"ema_20";"ema_50";"rsi";"macd"
10731;8;"2022-02-01";502.49;488.0;499.87;486.35;52.73;4.58
10732;8;"2022-02-02";503.33;488.22;500.49;487.14;53.5;4.57
10733;8;"2022-02-03";504.07;488.54;500.88;487.82;52.66;4.35
10734;8;"2022-02-04";504.66;488.69;500.85;488.32;50.9;3.82
10735;8;"2022-02-07";504.86;489.38;500.25;488.57;48.23;2.88
10736;8;"2022-02-08";504.31;490.01;499.54;488.73;47.4;1.97
10737;8;"2022-02-09";504.31;490.86;499.7;489.22;51.51;1.91
10738;8;"2022-02-10";504.32;491.51;500.44;489.94;54.32;2.33
10739;8;"2022-02-11";503.66;491.9;500.29;490.29;50.0;1.95
10740;8;"2022-02-14";501.74;491.73;497.54;489.55;39.28;-0.55
10741;8;"2022-02-15";500.69;492.46;498.16;490.11;52.35;0.09
10742;8;"2022-02-16";500.07;492.8;498.19;490.44;50.36;0.15
10743;8;"2022-02-17";499.03;492.92;498.35;490.81;50.9;0.31
10744;8;"2022-02-18";497.9;492.9;497.86;490.91;48.32;-0.11
10745;8;"2022-02-21";497.53;492.9;497.53;491.04;48.85;-0.33
10746;8;"2022-02-22";497.52;492.56;495.7;490.54;42.9;-1.8
10747;8;"2022-02-23";496.84;492.31;493.92;490.01;42.47;-3.02
10748;8;"2022-02-24";493.52;491.04;487.63;487.58;29.84;-7.86
10749;8;"2022-02-25";491.64;490.39;484.98;486.49;41.9;-9.02
10750;8;"2022-02-28";488.46;490.07;482.03;485.21;40.56;-10.29
10751;8;"2022-03-02";485.62;490.08;478.75;483.74;39.03;-11.68
10752;8;"2022-03-03";482.16;489.75;474.79;481.91;36.61;-13.47
10753;8;"2022-03-04";477.8;488.69;469.31;479.37;32.51;-16.3
10754;8;"2022-03-07";472.47;487.12;462.13;476.03;28.49;-20.19
10755;8;"2022-03-08";467.32;485.6;455.43;472.72;28.12;-23.19
10756;8;"2022-03-09";462.98;484.3;450.71;470.1;33.83;-24.14
10757;8;"2022-03-10";458.9;483.09;447.75;468.12;38.89;-23.52
10758;8;"2022-03-11";454.43;481.93;444.93;466.16;38.56;-22.88
10759;8;"2022-03-14";450.08;480.76;441.77;464.03;37.02;-22.64
10760;8;"2022-03-15";447.19;479.38;439.09;462.05;37.83;-22.03
10761;8;"2022-03-16";443.23;477.93;437.74;460.59;42.4;-20.41
10762;8;"2022-03-17";440.0;476.81;437.36;459.54;45.8;-18.19
10763;8;"2022-03-21";436.4;475.57;436.47;458.3;43.96;-16.72
10764;8;"2022-03-22";433.76;474.6;436.84;457.6;48.66;-14.38
10765;8;"2022-03-23";430.83;473.51;436.74;456.74;47.1;-12.75
10766;8;"2022-03-24";428.57;472.1;436.4;455.82;46.19;-11.53
10767;8;"2022-03-25";426.33;470.71;435.99;454.89;45.78;-10.54
10768;8;"2022-03-28";426.57;469.22;435.68;454.02;46.06;-9.59
10769;8;"2022-03-29";425.26;467.66;435.49;453.22;46.55;-8.66
10770;8;"2022-03-30";424.34;466.17;435.5;452.53;47.55;-7.67
10771;8;"2022-03-31";423.65;464.35;435.34;451.8;46.63;-6.97
10772;8;"2022-04-01";423.85;462.96;435.89;451.38;50.62;-5.74
10773;8;"2022-04-04";425.33;461.47;436.93;451.2;53.46;-4.27
10774;8;"2022-04-05";428.53;460.32;438.94;451.47;58.62;-2.17
10775;8;"2022-04-06";431.75;459.41;440.58;451.65;57.47;-0.65
10776;8;"2022-04-07";433.93;458.83;441.43;451.57;53.5;0.02
10777;8;"2022-04-08";435.55;458.06;442.44;451.59;54.79;0.75
10778;8;"2022-04-11";437.25;457.21;443.35;451.6;54.79;1.31
10779;8;"2022-04-12";438.58;456.03;442.87;451.08;46.69;0.64
10780;8;"2022-04-13";439.45;454.3;441.75;450.3;43.07;-0.48
10781;8;"2022-04-18";439.89;452.89;440.99;449.65;44.82;-1.12
10782;8;"2022-04-19";439.45;451.26;439.46;448.68;40.51;-2.32
10783;8;"2022-04-20";440.08;449.98;439.57;448.36;49.69;-1.99
10784;8;"2022-04-21";440.47;448.93;440.37;448.35;53.41;-1.11
10785;8;"2022-04-22";440.62;447.81;440.23;447.98;48.65;-1.14
10786;8;"2022-04-25";440.22;446.46;438.79;447.08;42.58;-2.25
10787;8;"2022-04-26";440.36;445.13;438.42;446.6;47.59;-2.31
10788;8;"2022-04-27";440.23;443.59;437.64;445.96;45.55;-2.7
10789;8;"2022-04-28";440.35;442.33;437.49;445.57;48.52;-2.52
10790;8;"2022-04-29";440.45;441.66;437.5;445.26;49.32;-2.22
10791;8;"2022-05-02";440.4;440.23;437.06;444.77;46.92;-2.34
10792;8;"2022-05-04";439.52;438.73;435.77;443.94;42.55;-3.15
10793;8;"2022-05-05";438.5;437.26;434.87;443.25;44.22;-3.53
10794;8;"2022-05-06";436.02;435.57;432.36;441.89;36.87;-5.2
10795;8;"2022-05-09";433.41;433.76;429.65;440.4;35.24;-6.82
10796;8;"2022-05-10";430.53;432.03;426.04;438.49;31.28;-8.99
10797;8;"2022-05-11";427.33;430.25;422.44;436.52;30.2;-10.86
10798;8;"2022-05-12";423.34;429.14;417.66;434.0;25.96;-13.48
10799;8;"2022-05-13";421.64;428.03;416.39;432.84;43.28;-12.82
10800;8;"2022-05-16";420.36;427.06;415.34;431.76;43.75;-12.07
10801;8;"2022-05-17";419.88;426.59;416.18;431.46;51.43;-9.85
10802;8;"2022-05-18";419.39;426.15;416.08;430.82;48.05;-8.71
10803;8;"2022-05-19";417.29;425.78;414.42;429.56;42.53;-9.04
10804;8;"2022-05-20";415.79;426.26;414.76;429.1;49.81;-7.65
10805;8;"2022-05-23";414.92;426.85;415.4;428.8;51.0;-6.2
10806;8;"2022-05-24";414.95;427.25;416.38;428.68;52.52;-4.65
10807;8;"2022-05-25";414.05;427.2;416.44;428.23;49.19;-4.08
10808;8;"2022-05-26";413.57;427.25;416.84;427.93;50.59;-3.3
10809;8;"2022-05-27";413.25;427.6;418.06;427.99;53.96;-1.93
10810;8;"2022-05-30";413.49;428.18;420.38;428.56;58.34;0.18
10811;8;"2022-05-31";414.03;428.55;422.58;429.15;58.72;1.93
10812;8;"2022-06-01";415.08;428.77;424.68;429.75;59.08;3.36
10813;8;"2022-06-02";415.72;428.99;426.06;430.12;56.29;4.0
10814;8;"2022-06-03";416.89;428.82;426.61;430.19;52.72;3.89
10815;8;"2022-06-06";418.31;428.75;427.16;430.28;52.92;3.79
10816;8;"2022-06-07";420.52;428.81;427.99;430.5;54.53;3.94
10817;8;"2022-06-08";422.89;428.88;428.72;430.7;54.41;4.01
10818;8;"2022-06-09";425.7;428.79;428.7;430.61;50.35;3.44
10819;8;"2022-06-10";426.89;428.68;428.64;430.51;50.09;2.92
10820;8;"2022-06-13";426.96;428.1;426.55;429.58;39.84;0.78
10821;8;"2022-06-14";426.01;427.53;424.51;428.62;39.21;-1.03
10822;8;"2022-06-15";425.95;426.99;423.52;428.05;44.63;-1.73
10823;8;"2022-06-16";425.67;425.91;420.61;426.67;36.37;-3.94
10824;8;"2022-06-17";424.21;424.53;417.59;425.19;35.05;-5.95
10825;8;"2022-06-20";422.28;423.06;414.27;423.53;33.03;-7.95
10826;8;"2022-06-21";420.87;422.02;412.68;422.51;41.66;-8.24
10827;8;"2022-06-22";419.67;420.84;410.82;421.36;39.98;-8.73
10828;8;"2022-06-23";419.0;419.95;410.47;420.8;47.16;-7.89
10829;8;"2022-06-24";417.99;419.37;410.36;420.35;48.15;-6.98
10830;8;"2022-06-27";416.59;419.04;410.75;420.12;50.63;-5.77
10831;8;"2022-06-28";415.27;418.7;411.36;420.0;51.86;-4.55
10832;8;"2022-06-29";413.89;418.54;411.89;419.88;51.78;-3.55
10833;8;"2022-06-30";412.52;417.97;411.88;419.57;48.97;-3.14
10834;8;"2022-07-01";411.56;417.26;411.96;419.3;49.48;-2.71
10835;8;"2022-07-04";410.37;416.65;411.63;418.87;47.06;-2.68
10836;8;"2022-07-05";409.17;416.39;411.66;418.6;49.29;-2.34
10837;8;"2022-07-06";408.21;416.02;412.11;418.51;51.97;-1.71
10838;8;"2022-07-07";408.33;416.03;413.89;419.0;59.62;-0.03
10839;8;"2022-07-08";409.0;416.14;416.53;419.88;64.15;2.13
10840;8;"2022-07-11";410.52;416.13;418.48;420.56;61.05;3.45
10841;8;"2022-07-12";411.79;416.08;419.63;420.95;56.77;3.92
10842;8;"2022-07-13";412.44;416.16;420.34;421.19;54.59;3.97
10843;8;"2022-07-14";414.19;416.19;421.08;421.46;55.1;4.04
10844;8;"2022-07-15";416.76;416.82;422.9;422.19;61.14;5.02
10845;8;"2022-07-18";420.17;417.76;425.56;423.32;65.54;6.58
10846;8;"2022-07-19";422.74;418.91;427.8;424.33;64.18;7.58
10847;8;"2022-07-20";425.76;420.21;430.24;425.47;65.98;8.63
10848;8;"2022-07-21";428.14;421.86;432.59;426.62;66.56;9.47
10849;8;"2022-07-22";430.42;422.88;434.71;427.73;66.58;10.02
10850;8;"2022-07-25";432.17;423.76;436.13;428.59;61.94;9.91
10851;8;"2022-07-26";433.37;424.1;436.6;429.08;55.41;9.04
10852;8;"2022-07-27";434.73;424.68;437.31;429.67;57.09;8.49
10853;8;"2022-07-28";436.25;425.55;437.78;430.16;55.69;7.81
10854;8;"2022-07-29";438.1;426.18;438.91;430.92;60.01;7.78
10855;8;"2022-08-01";441.63;427.34;442.75;432.82;71.9;10.03
10856;8;"2022-08-02";444.85;428.35;445.94;434.52;69.68;11.44
10857;8;"2022-08-03";447.42;429.36;448.02;435.82;63.61;11.75
10858;8;"2022-08-04";449.32;430.33;450.01;437.12;64.05;11.94
10859;8;"2022-08-05";450.51;431.04;451.46;438.22;61.4;11.66
10860;8;"2022-08-08";452.07;431.56;453.06;439.4;62.76;11.55
10861;8;"2022-08-10";454.32;432.2;455.2;440.82;65.92;11.91
10862;8;"2022-08-11";456.79;432.84;457.24;442.22;66.38;12.15
10863;8;"2022-08-12";459.27;433.61;459.18;443.61;66.77;12.27
10864;8;"2022-08-16";461.75;434.77;462.1;445.42;71.69;13.2
10865;8;"2022-08-17";463.48;435.83;464.32;446.99;67.78;13.43
10866;8;"2022-08-18";465.26;436.81;466.27;448.47;67.25;13.4
10867;8;"2022-08-19";466.14;437.51;466.72;449.36;56.3;12.13
10868;8;"2022-08-22";466.13;438.04;465.56;449.56;46.59;9.69
10869;8;"2022-08-23";466.41;438.68;465.08;449.99;49.91;8.13
10870;8;"2022-08-24";467.09;439.81;464.9;450.51;51.44;7.04
10871;8;"2022-08-25";467.99;440.9;464.36;450.85;49.09;5.78
10872;8;"2022-08-26";469.04;441.91;464.42;451.41;52.5;5.2
10873;8;"2022-08-29";469.6;443.12;463.37;451.48;45.88;3.75
10874;8;"2022-08-30";470.67;444.77;464.1;452.25;55.13;3.99
10875;8;"2022-09-01";470.06;446.45;464.37;452.83;52.83;3.79
10876;8;"2022-09-02";469.33;447.73;464.12;453.18;50.07;3.19
10877;8;"2022-09-05";468.89;449.05;463.63;453.4;48.61;2.46
10878;8;"2022-09-06";468.33;450.06;463.07;453.57;47.93;1.75
10879;8;"2022-09-07";467.36;450.79;461.43;453.27;41.89;0.24
10880;8;"2022-09-08";466.06;451.35;459.6;452.84;40.21;-1.25
10881;8;"2022-09-09";464.58;451.92;458.3;452.57;42.71;-2.1
10882;8;"2022-09-12";463.3;452.6;457.6;452.5;46.06;-2.34
10883;8;"2022-09-13";462.26;453.5;457.52;452.67;49.66;-2.03
10884;8;"2022-09-14";460.28;454.25;456.83;452.58;45.9;-2.3
10885;8;"2022-09-15";458.37;455.03;455.92;452.37;44.29;-2.72
10886;8;"2022-09-16";455.75;455.44;453.69;451.59;37.25;-4.19
10887;8;"2022-09-19";453.48;455.62;451.0;450.56;34.43;-5.86
10888;8;"2022-09-20";452.46;455.69;449.4;449.92;40.48;-6.39
10889;8;"2022-09-21";450.82;455.41;447.33;449.05;37.67;-7.27
10890;8;"2022-09-22";449.27;455.31;445.89;448.39;40.73;-7.51
10891;8;"2022-09-23";447.46;455.17;443.72;447.4;36.84;-8.34
10892;8;"2022-09-26";444.09;454.57;439.32;445.44;28.57;-10.94
10893;8;"2022-09-27";441.36;453.99;435.46;443.61;29.44;-12.74
10894;8;"2022-09-28";437.76;453.17;432.0;441.87;29.65;-13.99
10895;8;"2022-09-29";434.53;452.19;429.16;440.31;31.96;-14.55
10896;8;"2022-09-30";431.67;451.3;426.82;438.91;33.71;-14.64
10897;8;"2022-10-03";428.6;450.19;424.04;437.29;31.16;-15.1
10898;8;"2022-10-04";426.11;449.25;422.51;436.14;38.55;-14.47
10899;8;"2022-10-06";424.52;448.43;421.71;435.28;42.56;-13.31
10900;8;"2022-10-07";423.02;447.68;420.8;434.37;41.64;-12.41
10901;8;"2022-10-10";420.52;446.78;418.43;432.86;34.88;-12.86
10902;8;"2022-10-11";417.64;445.77;416.04;431.31;33.93;-13.27
10903;8;"2022-10-12";414.63;444.85;414.19;429.95;36.24;-13.18
10904;8;"2022-10-13";412.07;443.84;412.74;428.74;38.02;-12.77
10905;8;"2022-10-14";409.52;442.18;411.17;427.46;36.78;-12.52
10906;8;"2022-10-17";407.7;440.58;409.73;426.23;36.71;-12.2
10907;8;"2022-10-18";406.64;439.31;409.21;425.37;43.09;-11.15
10908;8;"2022-10-19";404.88;437.91;408.24;424.34;40.3;-10.62
10909;8;"2022-10-20";403.4;436.57;407.28;423.31;39.79;-10.16
10910;8;"2022-10-21";401.69;435.16;406.4;422.32;39.76;-9.69
10911;8;"2022-10-24";400.62;433.69;405.94;421.51;42.88;-8.92
10912;8;"2022-10-25";400.97;432.24;405.81;420.84;45.4;-7.99
10913;8;"2022-10-27";401.41;430.85;405.99;420.33;48.05;-6.91
10914;8;"2022-10-28";401.95;429.25;406.36;419.92;49.87;-5.81
10915;8;"2022-10-31";402.48;427.79;406.97;419.64;52.21;-4.66
10916;8;"2022-11-01";403.32;426.52;408.34;419.7;58.51;-3.02
10917;8;"2022-11-02";404.54;425.55;409.65;419.8;59.05;-1.63
10918;8;"2022-11-03";404.96;424.78;410.28;419.66;53.51;-1.0
10919;8;"2022-11-04";405.52;424.08;411.72;419.88;59.78;0.23
10920;8;"2022-11-07";406.66;423.51;413.94;420.48;65.15;1.97
10921;8;"2022-11-09";408.52;422.99;415.77;420.97;63.4;3.15
10922;8;"2022-11-10";409.47;421.94;415.43;420.63;47.78;2.38
10923;8;"2022-11-11";410.81;421.34;416.19;420.74;54.32;2.64
10924;8;"2022-11-14";412.55;420.59;417.86;421.25;59.27;3.64
10925;8;"2022-11-15";414.59;420.0;419.7;421.87;60.82;4.65
10926;8;"2022-11-16";416.37;419.39;420.83;422.25;57.03;4.94
10927;8;"2022-11-17";417.31;418.68;421.05;422.29;51.82;4.44
10928;8;"2022-11-18";418.55;418.0;421.31;422.35;52.18;4.05
10929;8;"2022-11-21";419.7;417.5;421.29;422.3;50.47;3.49
10930;8;"2022-11-22";421.03;417.15;421.62;422.39;52.7;3.29
10931;8;"2022-11-23";422.15;416.72;421.85;422.46;52.24;3.05
10932;8;"2022-11-24";423.1;416.16;422.0;422.49;51.76;2.77
10933;8;"2022-11-25";424.37;415.69;423.06;422.91;58.05;3.31
10934;8;"2022-11-28";425.54;415.35;424.03;423.32;58.08;3.69
10935;8;"2022-11-29";426.56;415.07;424.9;423.71;57.99;3.94
10936;8;"2022-11-30";427.46;415.21;426.28;424.32;61.93;4.59
10937;8;"2022-12-01";428.27;415.46;427.42;424.87;60.8;4.96
10938;8;"2022-12-02";429.22;415.49;428.18;425.28;57.97;4.96
10939;8;"2022-12-05";429.39;415.51;428.24;425.42;51.91;4.37
10940;8;"2022-12-06";429.0;415.41;428.13;425.48;50.5;3.73
10941;8;"2022-12-07";428.35;415.35;427.36;425.27;44.92;2.63
10942;8;"2022-12-08";428.6;415.74;426.39;424.95;42.81;1.51
10943;8;"2022-12-09";428.09;416.03;425.15;424.5;40.09;0.3
10944;8;"2022-12-12";427.11;416.33;424.1;424.09;40.97;-0.59
10945;8;"2022-12-13";426.18;416.66;423.57;423.87;45.4;-0.92
10946;8;"2022-12-14";425.49;416.92;423.03;423.64;44.9;-1.23
10947;8;"2022-12-15";425.17;417.3;422.42;423.37;43.86;-1.55
10948;8;"2022-12-16";425.06;417.58;422.35;423.3;49.06;-1.39
10949;8;"2022-12-19";424.91;417.66;421.93;423.09;45.71;-1.53
10950;8;"2022-12-20";424.19;417.62;420.84;422.6;39.64;-2.23
10951;8;"2022-12-21";423.12;417.76;419.11;421.81;34.45;-3.38
10952;8;"2022-12-22";421.67;417.78;416.76;420.74;30.07;-4.89
10953;8;"2022-12-23";418.93;417.41;413.1;419.08;23.68;-7.31
10954;8;"2022-12-26";416.51;417.13;410.4;417.73;30.09;-8.6
10955;8;"2022-12-27";414.56;417.09;408.86;416.81;38.2;-8.77
10956;8;"2022-12-28";412.16;416.99;407.18;415.81;36.8;-9.03
10957;8;"2022-12-29";409.54;416.63;405.16;414.63;34.24;-9.56
10958;8;"2022-12-30";407.17;416.4;403.52;413.59;36.06;-9.7
10959;8;"2023-01-02";405.47;416.34;402.69;412.85;41.85;-9.16
10960;8;"2023-01-03";403.81;416.25;401.85;412.11;41.32;-8.7
10961;8;"2023-01-04";402.08;415.93;400.3;411.07;36.71;-8.91
10962;8;"2023-01-05";400.57;415.58;399.03;410.12;37.88;-8.86
10963;8;"2023-01-06";399.0;415.07;397.41;409.02;35.23;-9.11
10964;8;"2023-01-09";397.77;414.66;396.65;408.25;41.88;-8.61
10965;8;"2023-01-10";397.49;414.66;398.2;408.43;56.87;-6.25
10966;8;"2023-01-11";397.5;414.6;400.1;408.82;59.42;-3.91
10967;8;"2023-01-12";397.28;414.4;401.26;408.95;55.46;-2.51
10968;8;"2023-01-13";396.78;414.3;402.23;409.05;54.96;-1.44
10969;8;"2023-01-16";396.53;414.06;403.26;409.21;55.81;-0.46
10970;8;"2023-01-17";396.77;413.66;404.41;409.44;57.15;0.49
10971;8;"2023-01-18";397.06;413.17;404.79;409.4;52.05;0.68
10972;8;"2023-01-19";397.37;412.94;404.4;409.06;47.04;0.21
10973;8;"2023-01-20";398.61;412.53;404.28;408.83;48.71;0.03
10974;8;"2023-01-23";399.79;412.03;404.67;408.82;52.25;0.31
10975;8;"2023-01-24";401.19;411.73;406.34;409.34;60.04;1.62
10976;8;"2023-01-25";402.58;411.48;407.55;409.72;57.75;2.38
10977;8;"2023-01-27";405.56;411.93;411.17;411.13;68.74;5.07
10978;8;"2023-01-30";408.35;412.32;414.27;412.4;67.35;6.96
10979;8;"2023-01-31";411.21;412.94;417.87;413.96;70.16;9.04
10980;8;"2023-02-01";413.85;413.38;420.61;415.24;66.21;10.13
10981;8;"2023-02-02";416.81;413.8;422.91;416.4;64.87;10.72
10982;8;"2023-02-03";419.74;414.24;425.06;417.54;65.14;11.11
10983;8;"2023-02-06";422.74;414.41;426.67;418.5;62.43;11.02
10984;8;"2023-02-07";425.04;414.46;427.51;419.16;57.55;10.3
10985;8;"2023-02-08";426.4;414.6;428.71;419.98;59.94;9.99
10986;8;"2023-02-09";427.32;414.54;429.47;420.64;57.43;9.36
10987;8;"2023-02-10";429.01;414.7;431.03;421.63;62.08;9.49
10988;8;"2023-02-13";430.48;414.81;431.99;422.39;58.45;9.1
10989;8;"2023-02-14";431.86;415.04;432.8;423.1;58.07;8.65
10990;8;"2023-02-15";433.3;415.39;433.88;423.93;60.09;8.49
10991;8;"2023-02-16";434.96;415.82;434.62;424.62;57.96;8.06
10992;8;"2023-02-17";436.92;416.27;435.12;425.22;56.53;7.5
10993;8;"2023-02-20";438.91;416.86;435.87;425.92;58.54;7.22
10994;8;"2023-02-21";440.32;417.31;435.93;426.33;52.99;6.4
10995;8;"2023-02-22";440.68;417.53;435.31;426.46;47.71;5.12
10996;8;"2023-02-23";441.39;417.84;435.11;426.72;50.53;4.36
10997;8;"2023-02-24";440.5;418.06;434.41;426.76;46.59;3.28
10998;8;"2023-02-27";439.21;417.98;432.84;426.41;40.48;1.62
10999;8;"2023-02-28";437.64;418.04;431.69;426.19;42.75;0.51
11000;8;"2023-03-01";436.61;418.35;431.15;426.18;46.95;0.06
11001;8;"2023-03-02";435.39;418.71;430.13;425.96;43.36;-0.73
11002;8;"2023-03-03";434.52;419.38;429.92;426.04;49.06;-0.74
11003;8;"2023-03-06";434.43;420.61;430.89;426.59;56.6;0.22
11004;8;"2023-03-08";434.62;421.7;431.69;427.09;56.01;0.91
11005;8;"2023-03-09";434.22;422.46;431.74;427.29;50.93;0.88
11006;8;"2023-03-10";434.18;423.35;432.13;427.62;53.28;1.13
11007;8;"2023-03-13";433.01;424.08;431.21;427.42;44.79;0.24
11008;8;"2023-03-14";431.78;424.66;429.82;427.0;41.72;-0.92
11009;8;"2023-03-15";430.33;424.99;428.06;426.38;39.07;-2.24
11010;8;"2023-03-16";428.9;425.42;426.88;425.96;42.31;-2.9
11011;8;"2023-03-17";427.77;426.09;426.13;425.69;44.72;-3.12
11012;8;"2023-03-20";426.32;426.57;424.67;425.11;40.21;-3.91
11013;8;"2023-03-21";424.79;427.18;423.51;424.61;41.59;-4.35
11014;8;"2023-03-22";423.77;427.71;422.81;424.28;44.33;-4.36
11015;8;"2023-03-23";423.26;427.84;422.46;424.08;46.64;-4.07
11016;8;"2023-03-24";422.42;427.8;421.89;423.78;44.89;-4.01
11017;8;"2023-03-27";421.64;427.8;420.95;423.32;42.05;-4.28
11018;8;"2023-03-28";420.82;427.6;419.11;422.47;36.24;-5.27
11019;8;"2023-03-29";420.25;427.53;418.17;421.95;42.47;-5.38
11020;8;"2023-03-31";419.99;427.64;418.42;421.9;50.42;-4.48
11021;8;"2023-04-03";420.17;427.95;418.97;422.0;52.52;-3.44
11022;8;"2023-04-05";420.1;428.47;419.7;422.17;53.93;-2.41
11023;8;"2023-04-06";419.98;429.16;421.41;422.78;60.06;-0.69
11024;8;"2023-04-10";421.08;430.22;425.2;424.29;69.41;2.55
11025;8;"2023-04-11";422.41;430.95;428.39;425.64;67.54;4.85
11026;8;"2023-04-12";423.89;431.88;431.93;427.2;69.83;7.15
11027;8;"2023-04-13";426.24;432.35;435.51;428.86;71.12;9.18
11028;8;"2023-04-17";429.02;432.92;439.0;430.56;71.97;10.88
11029;8;"2023-04-18";432.1;433.34;442.23;432.22;72.26;12.16
11030;8;"2023-04-19";434.78;433.8;444.82;433.68;69.07;12.73
11031;8;"2023-04-20";437.68;434.44;447.87;435.37;71.82;13.62
11032;8;"2023-04-21";440.7;434.95;450.09;436.78;66.96;13.72
11033;8;"2023-04-24";443.83;435.62;452.48;438.29;68.6;13.96
11034;8;"2023-04-25";446.7;436.38;454.49;439.67;67.12;13.86
11035;8;"2023-04-26";449.66;437.14;456.75;441.18;69.14;13.99
11036;8;"2023-04-27";452.91;438.04;459.11;442.76;70.56;14.21
11037;8;"2023-04-28";456.56;438.82;461.57;444.42;71.93;14.48
11038;8;"2023-05-02";460.49;439.6;463.35;445.82;67.2;14.16
11039;8;"2023-05-03";464.21;440.47;465.29;447.31;68.82;14.02
11040;8;"2023-05-04";467.21;441.2;466.77;448.62;65.87;13.52
11041;8;"2023-05-05";469.86;441.91;467.75;449.74;62.22;12.68
11042;8;"2023-05-08";473.55;443.12;470.87;451.73;72.59;13.74
11043;8;"2023-05-09";476.85;444.33;473.99;453.77;73.63;14.66
11044;8;"2023-05-10";479.26;445.79;477.37;455.95;75.51;15.69
11045;8;"2023-05-11";481.91;447.44;480.63;458.13;76.16;16.48
11046;8;"2023-05-12";484.43;449.09;484.0;460.4;77.51;17.26
11047;8;"2023-05-15";487.5;451.16;488.46;463.16;81.37;18.87
11048;8;"2023-05-16";489.95;453.22;491.57;465.44;72.62;19.13
11049;8;"2023-05-17";492.07;455.12;493.85;467.4;68.03;18.67
11050;8;"2023-05-18";494.03;456.76;495.24;469.01;62.7;17.54
11051;8;"2023-05-19";496.43;458.85;498.07;471.2;68.85;17.77
11052;8;"2023-05-22";499.0;460.74;500.4;473.22;67.08;17.55
11053;8;"2023-05-23";501.66;462.51;503.07;475.38;69.17;17.65
11054;8;"2023-05-24";504.0;464.13;504.71;477.14;63.2;16.87
11055;8;"2023-05-25";505.83;465.78;505.67;478.62;59.62;15.64
11056;8;"2023-05-26";507.67;467.44;506.89;480.18;61.21;14.79
11057;8;"2023-05-29";509.5;469.42;508.28;481.8;62.54;14.19
11058;8;"2023-05-30";511.42;471.46;509.28;483.25;60.57;13.35
11059;8;"2023-05-31";513.55;473.76;510.9;484.94;64.02;13.13
11060;8;"2023-06-01";516.27;476.15;513.21;486.91;67.63;13.52
11061;8;"2023-06-02";519.21;478.49;515.37;488.83;67.91;13.73
11062;8;"2023-06-05";521.5;481.2;518.31;491.08;71.71;14.57
11063;8;"2023-06-06";524.11;484.06;521.88;493.62;74.68;15.81
11064;8;"2023-06-07";527.03;487.1;526.27;496.53;77.88;17.58
11065;8;"2023-06-08";529.43;489.91;529.45;499.01;71.31;18.11
11066;8;"2023-06-09";531.75;492.82;532.58;501.49;72.11;18.52
11067;8;"2023-06-12";533.42;495.87;535.59;503.95;72.69;18.78
11068;8;"2023-06-13";535.47;499.08;538.12;506.23;71.0;18.62
11069;8;"2023-06-14";538.21;502.3;541.19;508.75;73.73;18.92
11070;8;"2023-06-15";541.21;505.25;543.78;511.09;72.06;18.8
11071;8;"2023-06-16";543.45;508.16;546.26;513.39;72.55;18.59
11072;8;"2023-06-19";545.63;510.95;548.14;515.46;68.95;17.92
11073;8;"2023-06-20";548.37;513.87;551.49;518.11;75.06;18.56
11074;8;"2023-06-21";551.43;516.27;554.34;520.6;73.39;18.71
11075;8;"2023-06-22";554.15;518.48;555.77;522.51;63.47;17.65
11076;8;"2023-06-23";556.21;520.36;556.14;523.96;56.81;15.84
11077;8;"2023-06-26";558.53;522.33;557.25;525.69;60.58;14.9
11078;8;"2023-06-27";561.25;524.35;558.76;527.55;62.81;14.41
11079;8;"2023-06-28";564.26;526.62;561.42;529.86;67.87;14.94
11080;8;"2023-06-30";567.28;529.15;564.67;532.44;70.7;15.9
11081;8;"2023-07-03";570.03;531.43;567.16;534.73;67.3;16.09
11082;8;"2023-07-04";572.29;533.83;569.47;536.95;67.53;16.11
11083;8;"2023-07-05";573.91;536.09;571.26;538.96;65.1;15.68
11084;8;"2023-07-06";575.55;538.64;574.07;541.39;69.7;16.17
11085;8;"2023-07-07";578.48;541.44;578.28;544.4;74.68;17.76
11086;8;"2023-07-10";581.3;544.18;582.12;547.31;74.8;18.84
11087;8;"2023-07-11";584.51;547.05;586.54;550.5;77.24;20.25
11088;8;"2023-07-12";587.47;549.87;589.86;553.28;71.87;20.57
11089;8;"2023-07-13";589.99;552.61;592.79;555.92;71.26;20.52
11090;8;"2023-07-14";592.82;555.49;595.85;558.63;72.58;20.58
11091;8;"2023-07-17";595.25;558.32;598.01;560.97;67.54;19.89
11092;8;"2023-07-18";597.55;560.55;599.35;562.98;62.84;18.61
11093;8;"2023-07-19";599.42;562.89;601.37;565.24;66.21;18.07
11094;8;"2023-07-20";601.43;565.14;603.31;567.45;66.61;17.53
